rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
332	C12H15NO3	[M + H]+	C12H15NO3	0.9999999999999999	84.55872868514768	84.55872868514768	0.0	28	0.7682907965970613	-2.839052744278599	4.758086759769222	3.2875484640192645		222.11320	126.647	644_6_Brassimet_Leaves_PAXs_20_Pos_4295
333	C23H34O3	[M + Na]+	C23H34O3	0.9999999999999999	84.3834829475157	84.3834829475157	0.0	42	0.792107795957651	-1.457196309350266	3.8010825162536	5.204966686586221		381.24200	755.038	1488_6_Brassimet_Leaves_PAXs_36_Pos_983
334	C20H33N3O9S	[M + H]+	C20H33N3O9S	0.9999999999999999	84.35823391779415	84.35823391779415	0.0	47	0.9219535841968123	-1.4702338345603154	1.9071281751366238	6.4463324560689275		492.20420	358.041	2436_6_Brassimet_Leaves_PAXs_53_Pos_1248
335	C19H30O10	[M + H]+	C19H30O10	0.9999999999999999	84.29687124484022	84.29687124484022	0.0	31	0.8403186698995493	-7.631854860828611	7.781712669160057	-1.1298248996437001		419.19070	297.387	887_6_Brassimet_Leaves_PAXs_25_Pos_4880
336	C9H11NO3	[M + H]+	C9H11NO3	0.9999999999999999	84.2227348640945	84.2227348640945	0.0	16	0.8970672144242842	-2.996335874255721	2.996335874255721	-0.3825992402152817		182.08110	54.486	1084_6_Brassimet_Leaves_PAXs_29_Pos_544
337	C13H20N2O9	[M + H]+	C13H20N2O9	0.9999999999999999	84.20093392533326	84.20093392533326	0.0	39	0.8429434767152512	-0.16232649227774532	3.5904092480567567	2.129117429045973		349.12490	60.489	117_6_Brassimet_Leaves_PAXs_10_Pos_3596
338	C21H40O3	[M + H]+	C21H40O3	0.9999999999999999	83.9223533673617	83.9223533673617	0.0	33	0.8037779491133383	-3.4366241069202714	3.9443156718707635	-0.35625650414754256		341.30490	1488.354	1412_6_Brassimet_Leaves_PAXs_34_Pos_76
339	C9H7NO2	[M + H]+	C9H7NO2	0.9999999999999999	83.71973616870568	83.71973616870568	0.0	16	0.8199536858355848	-2.2418272048036805	3.665108187076261	-0.9559487934758597		162.05480	155.67	1712_6_Brassimet_Leaves_PAXs_40_Pos_2049
340	C18H35NO6	[M + H]+	C18H35NO6	0.9999999999999999	83.3789022628528	83.3789022628528	0.0	35	0.8302272147051317	-2.152942759609558	3.5256041504992828	-0.3155029805900856		362.25360	383.737	1622_6_Brassimet_Leaves_PAXs_39_Pos_1936
341	C10H17N3O3	[M + H]+	C10H17N3O3	0.9999999999999999	83.0071842837311	83.0071842837311	0.0	39	0.9100367197062424	-3.9006637055758397	5.148329174639045	11.537563232840846		228.13690	55.634	1106_6_Brassimet_Leaves_PAXs_29_Pos_5556
342	C10H13NO4	[M + H]+	C10H13NO4	0.9999999999999999	82.9386344432895	82.9386344432895	0.0	33	0.5908691834942935	1.0009698380061427	4.298780852389992	1.7240241831152892		212.09210	300.863	576_6_Brassimet_Leaves_PAXs_19_Pos_4275
343	C11H12N2O3	[M + H]+	C11H12N2O3	0.9999999999999999	82.47130226465568	82.47130226465568	0.0	27	0.9094177845387912	-4.571039515282234	4.571039515282234	-0.7630134369356504		221.09190	235.36	1603_6_Brassimet_Leaves_PAXs_38_Pos_1888
344	C10H10N2O3	[M + H]+	C10H10N2O3	0.9999999999999999	82.42207194277452	82.42207194277452	0.0	36	0.8717454194792674	-3.7036833609992077	4.263558516895446	-0.08997689017951398		207.07640	192.299	927_6_Brassimet_Leaves_PAXs_25_Pos_4987
345	C21H35NO11	[M + H]+	C21H35NO11	0.9999999999999999	82.05579408101427	82.05579408101427	0.0	42	0.8996915343310864	-2.580450109212613	2.777422347848024	2.5356192150308416		478.22950	410.903	1956_6_Brassimet_Leaves_PAXs_45_Pos_2448
346	C10H8N2O2	[M + H]+	C10H8N2O2	0.9999999999999999	81.66659684568474	81.66659684568474	0.0	25	0.8524048464080279	-3.0919227521759427	4.233176503539381	0.7724916667608918		189.06600	186.743	2172_6_Brassimet_Leaves_PAXs_49_Pos_2880
347	C17H20O9	[M + H]+	C17H20O9	0.9999999999999999	81.48354386514964	81.48354386514964	0.0	38	0.8164259927797833	-3.3175722678781217	3.3175722678781217	2.685659393049586		369.11900	284.735	261_6_Brassimet_Leaves_PAXs_13_Pos_1342
348	C13H18O4	[M + H]+	C13H18O4	0.9999999999999999	81.46837256624639	81.46837256624639	0.0	13	0.5761194029850746	-6.271258660202478	9.384469600247199	0.478789423866165		239.12790	468.232	1279_6_Brassimet_Leaves_PAXs_32_Pos_6073
349	C17H22N2O9	[M + H]+	C17H22N2O9	0.9999999999999999	81.13121962599413	81.13121962599413	0.0	42	0.9328498186820058	-2.7604427898312416	3.0497412247616786	-0.016876519305945425		399.13980	292.693	1913_6_Brassimet_Leaves_PAXs_44_Pos_2408
350	C11H20N2O5S	[M + H]+	C11H20N2O5S	0.9999999999999999	81.11765160180097	81.11765160180097	0.0	44	0.9369747899159659	-2.1698220134409474	2.932579702473907	0.44626563223066074		293.11670	234.563	1053_6_Brassimet_Leaves_PAXs_28_Pos_535
351	C15H20O4	[M + H]+	C15H20O4	0.9999999999999999	80.95307056559486	80.95307056559486	0.0	28	0.7421259842519684	-4.227677201926628	5.593733788920575	0.24299260392422053		265.14350	542.017	405_6_Brassimet_Leaves_PAXs_16_Pos_4037
352	C14H24O2	[M + Na]+	C14H24O2	0.9999999999999999	80.83229802753245	80.83229802753245	0.0	16	0.5375909458367018	-4.081532013666135	6.008565933711338	9.50479230206622		247.16920	1051.812	2438_6_Brassimet_Leaves_PAXs_53_Pos_3384
353	C10H16O3S2	[M + H]+	C10H16O3S2	0.9999999999999999	80.82596007934666	80.82596007934666	0.0	20	0.44078091106290673	1.078121323137581	10.213159700476886	-1.8582767929647315		249.06090	417.718	689_6_Brassimet_Leaves_PAXs_21_Pos_4369
354	C13H18O	[M + H]+	C13H18O	0.9999999999999999	80.7385556795089	80.7385556795089	0.0	29	0.7264231096006796	1.2882367656198777	4.680115458840591	-0.7410586034501324		191.14290	432.16	975_6_Brassimet_Leaves_PAXs_26_Pos_1032
355	C17H27NO6	[M + H]+	C17H27NO6	0.9999999999999999	80.63194843217394	80.63194843217394	0.0	35	0.692361434559851	-0.7323083169799476	7.558099333781035	1.712384927765661		342.19170	621.847	403_6_Brassimet_Leaves_PAXs_16_Pos_4034
356	C11H22O	[M + Na]+	C11H22O	0.9999999999999999	80.55152458977719	80.55152458977719	0.0	12	0.5806697108066969	2.5854371561089655	5.554685860097305	9.39114595475123		193.15810	341.024	1716_6_Brassimet_Leaves_PAXs_40_Pos_2060
357	C13H29N3O5	[M + H]+	C13H29N3O5	0.9999999999999999	80.37470012010291	80.37470012010291	0.0	20	0.2824897400820793	-1.0533873326572802	3.8374885180194287	1.630401515308666		308.21850	33.559	2068_6_Brassimet_Leaves_PAXs_47_Pos_2578
358	C10H12N2O3	[M + H]+	C10H12N2O3	0.9999999999999999	80.25167361868755	80.25167361868755	0.0	20	0.7069773670818267	-2.399088343519393	2.988062061089233	0.14971349697374736		209.09210	81.985	1192_6_Brassimet_Leaves_PAXs_30_Pos_5746
359	C12H21NO6	[M + H]+	C12H21NO6	0.9999999999999999	79.86731103039952	79.86731103039952	0.0	37	0.8133220195163343	-1.2840381972411459	3.94916935291881	0.8551899279268698		276.14440	58.258	2035_6_Brassimet_Leaves_PAXs_46_Pos_2528
360	C10H9NO3	[M + H]+	C10H9NO3	0.9999999999999999	79.68542353241368	79.68542353241368	0.0	28	0.8747607328411265	-3.8533186371368613	5.330433235596322	0.9392614583542035		192.06570	331.02	201_6_Brassimet_Leaves_PAXs_12_Pos_3707
361	C11H14O	[M + H]+	C11H14O	0.9999999999999999	79.29125380278636	79.29125380278636	0.0	26	0.8181424862993947	-3.2370863064097515	3.4805302782192573	-1.480705471570902		163.11150	696.945	2019_6_Brassimet_Leaves_PAXs_46_Pos_2510
362	C18H28O3	[M + H]+	C18H28O3	0.9999999999999999	79.25298052740202	79.25298052740202	0.0	12	0.36396011396011396	-1.6257734434519189	4.469030007550982	-2.118642035257369		293.21050	1114.034	229_6_Brassimet_Leaves_PAXs_12_Pos_3782
363	C15H15NO8	[M + H]+	C15H15NO8	0.9999999999999999	79.25184318274715	79.25184318274715	0.0	26	0.7328167115902964	-3.8352753118640774	4.9430376180180176	3.1267232106157374		338.08810	268.08	1002_6_Brassimet_Leaves_PAXs_27_Pos_5202
364	C19H33NO10	[M + H]+	C19H33NO10	0.9999999999999999	79.00874727696788	79.00874727696788	0.0	31	0.8596254428884768	-4.008494044797817	4.008494044797817	-0.2813001827540979		436.21760	315.225	1010_6_Brassimet_Leaves_PAXs_27_Pos_1476
365	C14H18N2O2	[M + H]+	C14H18N2O2	0.9999999999999999	78.97442463301509	78.97442463301509	0.0	35	0.8800043754101948	-2.6040993167178716	2.697616303720564	-0.017269643584488042		247.14410	269.204	881_6_Brassimet_Leaves_PAXs_24_Pos_4875
366	C17H26O8	[M + H]+	C17H26O8	0.9999999999999999	78.9735562066448	78.9735562066448	0.0	33	0.8437615697889671	-4.488317207792336	4.4908003448768925	-0.6800240178364543		359.16980	243.656	1788_6_Brassimet_Leaves_PAXs_41_Pos_2224
367	C15H27NO9	[M + H]+	C15H27NO9	0.9999999999999999	78.86022015672103	78.86022015672103	0.0	38	0.8850527469516369	-3.9736414344292097	3.9736414344292097	-0.4312030823277782		366.17570	315.165	1910_6_Brassimet_Leaves_PAXs_44_Pos_2405
368	C15H25NO7	[M + H]+	C15H25NO7	0.9999999999999999	78.82633104008777	78.82633104008777	0.0	31	0.8160814989994543	-2.3043275552040923	3.1274008348740545	0.3654987709303957		332.17050	184.944	2397_6_Brassimet_Leaves_PAXs_53_Pos_3322
369	C13H19NO7	[M + H]+	C13H19NO7	0.9999999999999999	78.62224316825036	78.62224316825036	0.0	34	0.8071586045908443	-4.030270816466472	5.48951750868607	0.898969228390782		302.12370	256.79	787_6_Brassimet_Leaves_PAXs_23_Pos_4609
370	C15H24O2	[M + H]+	C15H24O2	0.9999999999999999	78.23078543551472	78.23078543551472	0.0	12	0.6649076517150397	1.035321889675528	6.164441993574025	0.39437531661561204		237.18500	376.381	2632_6_Brassimet_Leaves_PAXs_9_Pos_3491
371	C27H43NO11	[M + H]+	C27H43NO11	0.9999999999999999	78.15357537023334	78.15357537023334	0.0	41	0.8260869565217391	-1.3190474518690938	2.079896458513586	-0.3361117972400006		558.29070	716.972	1728_6_Brassimet_Leaves_PAXs_40_Pos_2102
372	C12H20O4	[M + H]+	C12H20O4	0.9999999999999999	78.0098279960118	78.0098279960118	0.0	13	0.5903732809430254	1.2646151383775759	4.553033305195658	1.5903895696070276		229.14380	249.733	760_6_Brassimet_Leaves_PAXs_22_Pos_4518
373	C33H36N4O8	[M + H]+	C33H36N4O8	0.9999999999999999	78.00723257862587	78.00723257862587	0.0	40	0.7449523643038197	-0.669877561175081	1.1000081390463181	-0.1467194005703342		617.26050	486.949	2130_6_Brassimet_Leaves_PAXs_48_Pos_1172
374	C27H38O10	[M + H]+	C27H38O10	0.9999999999999999	77.42542699048465	77.42542699048465	0.0	31	0.729306487695749	-4.487705547474774	4.912968227657101	-0.1411706989687322		523.25370	474.626	2250_6_Brassimet_Leaves_PAXs_50_Pos_2969
375	C10H14O4	[M + H]+	C10H14O4	0.9999999999999999	77.15006301786391	77.15006301786391	0.0	18	0.565004396432609	-3.415533100858904	7.293254592143942	0.5756999840956349		199.09660	189.407	761_6_Brassimet_Leaves_PAXs_22_Pos_4519
376	C11H11NO2S	[M + H]+	C11H11NO2S	0.9999999999999999	77.08222957855584	77.08222957855584	0.0	34	0.8273282142153967	-4.140013182806215	4.642505268772921	-0.11728492261804983		222.05830	441.891	2312_6_Brassimet_Leaves_PAXs_51_Pos_3083
377	C15H32O2S	[M + H]+	C15H32O2S	0.9999999999999999	77.06847054051644	77.06847054051644	0.0	12	0.5010309278350514	-3.858665672258003	5.65543465524933	-12.184410905579536		277.21620	777.488	1759_6_Brassimet_Leaves_PAXs_41_Pos_2144
378	C12H18N4O3	[M + H]+	C12H18N4O3	0.9999999999999999	77.05222811680228	77.05222811680228	0.0	30	0.7092871157619358	-3.001386609319912	5.68252892352861	-3.9936801543437572		267.14410	229.545	553_6_Brassimet_Leaves_PAXs_19_Pos_4252
379	C9H15N4O4PS3	[M + H]+	C9H15N4O4PS3	0.9999999999999999	76.48338243973063	76.48338243973063	0.0	44	0.8190361445783135	-0.41224484454902716	6.315183095443029	-3.9919723218385945		371.00510	104.689	815_6_Brassimet_Leaves_PAXs_23_Pos_4677
380	C6H14N4O2	[M + H]+	C6H14N4O2	0.9999999999999999	75.93853928409128	75.93853928409128	0.0	14	0.5325222274216194	-4.513359390739687	4.873772461206762	-1.4398239053737711		175.11870	41.311	2194_6_Brassimet_Leaves_PAXs_49_Pos_2954
381	C13H22N14O5	[M + H]+	C13H22N14O5	0.9999999999999999	75.88420722785835	75.88420722785835	0.0	32	0.7498634625887495	-2.1981443387798207	4.213404768010793	-12.162476870647817		455.19150	304.817	858_6_Brassimet_Leaves_PAXs_24_Pos_4828
382	C18H26O2	[M + H]+	C18H26O2	0.9999999999999999	75.57442011742863	75.57442011742863	0.0	15	0.40783034257748796	-5.572664227892179	5.572664227892179	0.15797897780284487		275.20060	600.547	1039_6_Brassimet_Leaves_PAXs_28_Pos_5302
383	C10H16O4	[M + H]+	C10H16O4	0.9999999999999999	75.56851436348468	75.56851436348468	0.0	10	0.40660165041260315	-1.9756942496169738	4.488317207792336	-0.1762404675927954		201.11210	317.442	513_6_Brassimet_Leaves_PAXs_18_Pos_4191
384	C9H8O3	[M + H]+	C9H8O3	0.9999999999999999	75.47954823637843	75.47954823637843	0.0	11	0.8569593471361642	-3.7050613810206974	3.7050613810206974	-0.12461385819992851		165.05460	54.529	908_6_Brassimet_Leaves_PAXs_25_Pos_1452
385	C12H25NO3	[M + H]+	C12H25NO3	0.9999999999999999	75.45920381497895	75.45920381497895	0.0	30	0.81203288490284	-5.491956892558665	6.317895673594334	0.7747414282657128		232.19090	239.295	813_6_Brassimet_Leaves_PAXs_23_Pos_4672
386	C7H7N3O2	[M + H]+	C7H7N3O2	0.9999999999999999	75.29295548675049	75.29295548675049	0.0	22	0.7747640268079581	5.654355816703896	8.721901860880038	9.617354827263679		166.06270	61.406	499_6_Brassimet_Leaves_PAXs_18_Pos_4174
387	C9H16N2O2	[M + H]+	C9H16N2O2	0.9999999999999999	75.09324946985353	75.09324946985353	0.0	26	0.7445928753180663	-5.921860711705608	7.410427238384239	0.2473736322161919		185.12850	78.432	705_6_Brassimet_Leaves_PAXs_21_Pos_4394
388	C11H9NO2	[M + H]+	C11H9NO2	0.9999999999999999	75.07827788364168	75.07827788364168	0.0	27	0.9246821448313982	-3.7142975776897993	3.7142975776897993	-0.5581954135624484		188.07050	151.866	132_6_Brassimet_Leaves_PAXs_10_Pos_362
389	C9H7NO3	[M + H]+	C9H7NO3	0.9999999999999999	74.67234250022801	74.67234250022801	0.0	17	0.7482906662426455	-4.122087335390497	4.122087335390497	-0.3905429296015607		178.04980	101.943	771_6_Brassimet_Leaves_PAXs_22_Pos_4578
390	C20H35NO5	[M + K]+	C20H35NO5	0.9999999999999999	74.65373736934484	74.65373736934484	0.0	32	0.8711694042657512	-4.8521381996546	4.8521381996546	19.64290547637891		408.22270	375.841	1939_6_Brassimet_Leaves_PAXs_44_Pos_2432
391	C21H45NO11S	[M + H]+	C21H45NO11S	0.9999999999999999	74.57105360268152	74.57105360268152	0.0	40	0.8589079783478463	-1.4377732157344274	1.6563835001764606	-1.7465905045772918		520.27770	295.622	238_6_Brassimet_Leaves_PAXs_12_Pos_3810
392	C9H8O3	[M + H]+	C9H8O3	0.9999999999999999	74.49905022163583	74.49905022163583	0.0	12	0.8815850815850818	-3.706584704747021	3.706584704747021	-4.365653223065083		165.05390	210.936	2333_6_Brassimet_Leaves_PAXs_51_Pos_3125
393	C7H9NO5	[M + H]+	C7H9NO5	0.9999999999999999	74.46356118614413	74.46356118614413	0.0	13	0.581491002570694	-1.8368649111105186	5.894665775147308	1.3355619799764402		188.05560	55.794	1208_6_Brassimet_Leaves_PAXs_30_Pos_5795
394	C10H19NO2	[M + H]+	C10H19NO2	0.9999999999999999	74.40400812655572	74.40400812655572	0.0	32	0.9051033319274571	-4.7336513037708405	4.7336513037708405	-0.8342797480741061		186.14870	172.214	1462_6_Brassimet_Leaves_PAXs_35_Pos_892
395	C17H25NO9	[M + H]+	C17H25NO9	0.9999999999999999	74.3057264826155	74.3057264826155	0.0	36	0.9054206333786673	-3.1721480049457513	3.1721480049457513	-0.020177469369321004		388.16020	380.098	1354_6_Brassimet_Leaves_PAXs_33_Pos_643
396	C27H40O10	[M + H]+	C27H40O10	0.9999999999999999	74.1997060839061	74.1997060839061	0.0	46	0.8626406157489641	-4.085711739585664	4.328701425326978	-0.42631871530753684		525.26920	777.319	1022_6_Brassimet_Leaves_PAXs_27_Pos_1477
397	C14H30O8	[M + H3N + H]+	C14H33NO8	0.9999999999999999	73.69014860331322	73.69014860331322	0.0	33	0.73397619242189	-2.3209638979334857	2.600573266261544	0.30948066242842504		344.22800	224.532	1734_6_Brassimet_Leaves_PAXs_40_Pos_211
398	C12H10N2OS2	[M + H]+	C12H10N2OS2	0.9999999999999999	73.63676201409783	73.63676201409783	0.0	32	0.6433986102337338	-6.057299588632416	6.242326409943562	0.26083602945961715		263.03080	779.864	126_6_Brassimet_Leaves_PAXs_10_Pos_3609
399	C15H16O7	[M + H]+	C15H16O7	0.9999999999999999	73.41662139124357	73.41662139124357	0.0	32	0.8693687879179033	-5.835032661945888	6.067665331611764	1.3610468596691923		309.09730	303.185	494_6_Brassimet_Leaves_PAXs_18_Pos_4169
400	C16H18N2O4	[M + H]+	C16H18N2O4	0.9999999999999999	73.34537591108548	73.34537591108548	0.0	43	0.8502511234469998	-1.0817064633983393	2.061170190112673	-2.4197550467838225		303.13320	367.867	1923_6_Brassimet_Leaves_PAXs_44_Pos_2418
401	C15H28O5S	[M + H]+	C15H28O5S	0.9999999999999999	73.04608705341239	73.04608705341239	0.0	32	0.874492524012279	-4.40544175052163	4.40544175052163	-1.0008574528915684		321.17270	254.133	1874_6_Brassimet_Leaves_PAXs_43_Pos_2371
402	C15H22O2	[M + H]+	C15H22O2	0.9999999999999999	73.03384235508304	73.03384235508304	0.0	21	0.6249462365591396	-1.0906105799962995	6.126045163093793	0.18541497321673642		235.16930	680.62	2064_6_Brassimet_Leaves_PAXs_47_Pos_2574
403	C11H12N2O4	[M + H]+	C11H12N2O4	0.9999999999999999	72.98139991233558	72.98139991233558	0.0	24	0.81243949661181	-3.513120136864313	5.111309562807594	-4.569297839007936		237.08590	86.279	326_6_Brassimet_Leaves_PAXs_14_Pos_3913
404	C10H8N2S	[M + H]+	C10H8N2S	0.9999999999999999	72.9163569188719	72.9163569188719	0.0	19	0.5858032378580323	-4.483163314167172	6.8760261700426115	-3.1511027150043796		189.04750	194.296	2633_6_Brassimet_Leaves_PAXs_9_Pos_3492
405	C17H25NO9	[M + H]+	C17H25NO9	0.9999999999999999	72.91294117563028	72.91294117563028	0.0	36	0.8520385470719056	-2.310857905671637	4.163393164457315	-0.27780312948391		388.16010	394.705	1514_6_Brassimet_Leaves_PAXs_36_Pos_1613
406	C19H27NO7	[M + H]+	C19H27NO7	0.9999999999999999	72.81591969597223	72.81591969597223	0.0	34	0.8223058637083994	-2.518589429212976	3.570379314110508	-0.07497943549777		382.18600	236.591	1273_6_Brassimet_Leaves_PAXs_32_Pos_6043
407	C15H21NO4	[M + H]+	C15H21NO4	0.9999999999999999	72.49466287832124	72.49466287832124	0.0	14	0.8942270437814801	-4.79550922868231	5.2203698816277	1.3042647846170219		280.15470	216.462	1228_6_Brassimet_Leaves_PAXs_31_Pos_5885
408	C21H44O11	[M + H3N + H]+	C21H47NO11	0.9999999999999999	72.2904065916508	72.2904065916508	0.0	40	0.6320038558862516	-2.004888488375623	2.2943961498175396	-0.1790172023554942		490.32210	306.398	1849_6_Brassimet_Leaves_PAXs_42_Pos_2347
409	C13H18O2	[M + H]+	C13H18O2	0.9999999999999999	72.20192866413717	72.20192866413717	0.0	12	0.5998089780324738	-2.384933218152708	2.875030074156903	0.2111245134716441		207.13800	619.175	1633_6_Brassimet_Leaves_PAXs_39_Pos_1974
410	C19H30O4	[M + H]+	C19H30O4	0.9999999999999999	72.20098194973363	72.20098194973363	0.0	19	0.6206686930091185	1.5379859152401516	5.834704713365804	-1.5032803866934499		323.22120	757.22	2011_6_Brassimet_Leaves_PAXs_46_Pos_2499
411	C15H20O2	[M + H]+	C15H20O2	0.9999999999999999	72.13693254672184	72.13693254672184	0.0	13	0.6889050036258155	-0.8616375208195618	4.261841325262715	-0.027158450571875967		233.15360	476.73	1453_6_Brassimet_Leaves_PAXs_35_Pos_869
412	C16H28O4	[M + Na]+	C16H28O4	0.9999999999999999	72.11135823149647	72.11135823149647	0.0	19	0.4570637119113572	-2.213880881573266	4.428201222021669	3.6457149992327174		307.18910	784.732	2003_6_Brassimet_Leaves_PAXs_46_Pos_2492
413	C9H6O2	[M + H]+	C9H6O2	0.9999999999999999	72.09475463295459	72.09475463295459	0.0	13	0.9125714285714286	-3.727106089887982	3.727106089887982	0.980085643974655		147.04420	296.321	1511_6_Brassimet_Leaves_PAXs_36_Pos_161
414	C19H30O8	[M + H]+	C19H30O8	0.9999999999999999	72.06864918436966	72.06864918436966	0.0	33	0.8781651658585389	-4.873897892775528	4.873897892775528	0.40193002744352		387.20150	286.369	1904_6_Brassimet_Leaves_PAXs_44_Pos_1114
415	C8H18N2O4	[M + Na]+	C8H18N2O4	0.9999999999999999	71.91841877488808	71.91841877488808	0.0	14	0.6522767593140154	4.817625001736356	6.561833927989564	9.26266774966864		229.11800	168.603	1274_6_Brassimet_Leaves_PAXs_32_Pos_6049
416	C14H20N2O3	[M + H]+	C14H20N2O3	0.9999999999999999	71.77477193757963	71.77477193757963	0.0	14	0.9136957289092834	-3.2613799650804296	3.2613799650804296	-0.6371835685187869		265.15450	157.909	135_6_Brassimet_Leaves_PAXs_10_Pos_1308
417	C7H7NO4	[M + H]+	C7H7NO4	0.9999999999999999	71.76469906945283	71.76469906945283	0.0	14	0.7624436009453558	-3.260309945205099	3.260309945205099	-0.4949056956031869		170.04470	55.675	835_6_Brassimet_Leaves_PAXs_24_Pos_4732
418	C12H26O5	[M + H3N + H]+	C12H29NO5	0.9999999999999999	71.58955776272485	71.58955776272485	0.0	26	0.651085141903172	-5.804165270958198	5.93470336664928	-0.18448140827978246		268.21180	415.47	2320_6_Brassimet_Leaves_PAXs_51_Pos_3098
419	C11H9NO2	[M + H]+	C11H9NO2	0.9999999999999999	71.56166887619624	71.56166887619624	0.0	22	0.7564057564057562	-0.944373646344767	3.610445844987461	1.0369494331663438		188.07080	286.918	181_6_Brassimet_Leaves_PAXs_11_Pos_3676
420	C17H22N2O5	[M + H]+	C17H22N2O5	0.9999999999999999	71.24588031799794	71.24588031799794	0.0	36	0.908723135271808	-2.2181966671072195	2.494432377992078	0.7511147184247734		335.16040	281.627	1880_6_Brassimet_Leaves_PAXs_43_Pos_2377
421	C20H29NO7	[M + H]+	C20H29NO7	0.9999999999999999	71.01260694854207	71.01260694854207	0.0	31	0.8283111422564823	-3.6897054825471787	4.340687597105046	-1.4606725992757594		396.20110	254.664	2066_6_Brassimet_Leaves_PAXs_47_Pos_2576
422	C8H16O2S2	[M + Na]+	C8H16O2S2	0.9999999999999999	70.81791392459954	70.81791392459954	0.0	18	0.5080962800875273	3.245535480706212	7.014223547628708	7.823182622065689		231.05020	323.91	1473_6_Brassimet_Leaves_PAXs_36_Pos_927
423	C12H13NO4	[M + H]+	C12H13NO4	0.9999999999999999	70.78868559653014	70.78868559653014	0.0	26	0.8951494938856702	-5.588230865962369	5.588230865962369	2.3958930869594033		236.09230	389.714	2613_6_Brassimet_Leaves_PAXs_9_Pos_3448
424	C15H19NO6	[M + H]+	C15H19NO6	0.9999999999999999	70.74980279384789	70.74980279384789	0.0	34	0.8332498748122182	-4.15229614396397	4.15229614396397	-0.04443348666462785		310.12850	87.128	1781_6_Brassimet_Leaves_PAXs_41_Pos_2201
425	C17H37NO8	[M + H]+	C17H37NO8	0.9999999999999999	70.63687901870777	70.63687901870777	0.0	32	0.800980220549624	-3.52390551847222	3.5884596232225063	0.2769065301889144		384.25930	342.02	1917_6_Brassimet_Leaves_PAXs_44_Pos_2411
426	C11H12N2O2S	[M + H]+	C11H12N2O2S	0.9999999999999999	70.44821681081659	70.44821681081659	0.0	47	0.9208556149732617	-4.041653843692638	4.041653843692638	4.534198967440149		237.07030	270.491	1552_6_Brassimet_Leaves_PAXs_37_Pos_1711
426	C11H12N2O2S	[M + H]+	C11H12N2O2S	0.9999999999999999	70.3105918685461	70.3105918685461	0.0	35	0.8392376010378204	-3.7126447380556216	3.844009447000666	2.846940541407609		237.06990	236.88	1870_6_Brassimet_Leaves_PAXs_43_Pos_111
427	C11H22O4S	[M + H]+	C11H22O4S	0.9999999999999999	70.30159495416424	70.30159495416424	0.0	29	0.8850356824264052	-4.190392622613607	4.190392622613607	-2.21652037047837		251.13060	224.351	2029_6_Brassimet_Leaves_PAXs_46_Pos_2522
428	C17H19NO9	[M + H]+	C17H19NO9	0.9999999999999999	70.2335033367912	70.2335033367912	0.0	34	0.7933940006740817	-5.539359617161913	5.9723933513958904	0.3725593226753811		382.11340	293.151	884_6_Brassimet_Leaves_PAXs_25_Pos_4879
429	C22H32O4	[M + H]+	C22H32O4	0.9999999999999999	70.13633904470483	70.13633904470483	0.0	28	0.7858858304082764	-2.189567235090277	4.689471503166233	-0.09953592978379774		361.23730	696.583	473_6_Brassimet_Leaves_PAXs_17_Pos_4138
430	C9H7NO3	[M + H]+	C9H7NO3	0.9999999999999999	70.11580874222498	70.11580874222498	0.0	19	0.8914948386593516	-4.030270816466472	4.122087335390497	-0.3905429296015607		178.04980	118.384	1941_6_Brassimet_Leaves_PAXs_44_Pos_2435
431	C17H29NO9	[M + H]+	C17H29NO9	0.9999999999999999	69.76512995683984	69.76512995683984	0.0	33	0.8291408668730652	-4.434965520887506	5.765486486886545	-0.27527398761987554		392.19140	480.196	2347_6_Brassimet_Leaves_PAXs_52_Pos_3142
432	C16H20N2O5	[M + H]+	C16H20N2O5	0.9999999999999999	69.59161242160836	69.59161242160836	0.0	35	0.9345081899290114	-3.0707545325565784	3.3847168575004702	0.3170157913789703		321.14460	272.405	2072_6_Brassimet_Leaves_PAXs_47_Pos_2585
433	C13H26O5S	[M + H]+	C13H26O5S	0.9999999999999999	69.57318135551603	69.57318135551603	0.0	25	0.8971027648549493	-5.2339069518236645	5.2339069518236645	-0.9194564200705554		295.15710	241.978	1851_6_Brassimet_Leaves_PAXs_42_Pos_2349
434	C27H45NO11	[M + H]+	C27H45NO11	0.9999999999999999	69.15391031941672	69.15391031941672	0.0	44	0.8108614837562625	-1.9568631574387538	3.156242523252059	-0.4242538244988665		560.30630	594.873	1722_6_Brassimet_Leaves_PAXs_40_Pos_2091
435	C12H15N3O7S	[M + H]+	C12H15N3O7S	0.9999999999999999	68.68969338946384	68.68969338946384	0.0	34	0.7085574572127138	-0.6965924156655159	5.725107265545926	4.486720561490313		346.07190	86.277	1330_6_Brassimet_Leaves_PAXs_33_Pos_6297
436	C9H16O2S	[M + H]+	C9H16O2S	0.9999999999999999	68.64503404632795	68.64503404632795	0.0	15	0.6245047602152445	-7.3680584652072225	7.392355036131152	-4.638996530967452		189.09350	202.109	928_6_Brassimet_Leaves_PAXs_25_Pos_4988
