rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
203	C16H18O11	[M - H]-	C16H18O11	0.9999999999999999	42.5584505333551	42.5584505333551	0.0	20	0.8029501256779996	-1.2641271373744627	2.554678875992515	0.68831810535177		385.07790	215.299	33_1_Brassimet_Roots_Neg-POS_PAXs_0_n160
204	C22H29NO12S2	[M + H]+	C22H29NO12S2	0.9999999999999999	42.43756351490205	42.43756351490205	0.0	20	0.7590546185163645	-2.2324992461584263	2.247013543426017	-0.34357941916977414		564.12020	228.399	997_1_Brassimet_Roots_Neg-POS_PAXs_6_p2761
205	C13H16N2OS	[M + H]+	C13H16N2OS	0.9999999999999999	41.70198585696839	41.70198585696839	0.0	11	0.7819578032888611	-5.694603503295539	5.694603503295539	4.373290278671257		249.10670	497.406	359_1_Brassimet_Roots_Neg-POS_PAXs_15_p2684
206	C10H19NO5S	[M + H]+	C10H19NO5S	0.9999999999999999	41.30501502436932	41.30501502436932	0.0	21	0.7100313479623829	-0.3905429296015607	5.373174595727702	-1.3910286286674456		266.10530	88.839	188_1_Brassimet_Roots_Neg-POS_PAXs_11_p2146
207	C23H34N2O12S2	[M + H]+	C23H34N2O12S2	0.9999999999999999	40.842880950206364	40.842880950206364	0.0	38	0.8762144656351205	-1.6891662198932251	1.6891662198932251	0.17981622416587512		595.16270	318.008	110_1_Brassimet_Roots_Neg-POS_PAXs_10_p964
208	C21H21N3O4	[M + H]+	C21H21N3O4	0.9999999999999999	40.43537374054972	40.43537374054972	0.0	18	0.7784860984625276	-2.4386028983522996	2.7664147655396225	0.308806092475036		380.16060	609.546	402_1_Brassimet_Roots_Neg-POS_PAXs_16_p1989
209	C13H23NO5S2	[M + H]+	C13H23NO5S2	0.9999999999999999	39.77544749066075	39.77544749066075	0.0	25	0.8802789616427742	-4.4908003448768925	4.4908003448768925	0.17364782403968873		338.10910	53.398	811_1_Brassimet_Roots_Neg-POS_PAXs_23_p1337
210	C10H6N2O	[M + H]+	C10H6N2O	0.9999999999999999	39.71959659505864	39.71959659505864	0.0	9	0.6111111111111112	-7.110909014119976	8.400043191055252	-0.5218437704275377		171.05520	382.543	230_1_Brassimet_Roots_Neg-POS_PAXs_12_p2778
211	C15H21NO6S	[M + H]+	C15H21NO6S	0.9999999999999999	39.6050705737018	39.6050705737018	0.0	19	0.75568743818002	-2.8940491402546655	3.421663993036459	3.3859255866214437		344.11740	328.698	140_1_Brassimet_Roots_Neg-POS_PAXs_10_p2022
212	C21H30O11S2	[M + H]+	C21H30O11S2	0.9999999999999999	39.45508518400154	39.45508518400154	0.0	21	0.8623071707068996	-2.3565255042133337	2.3565255042133337	0.32452311982480525		523.13040	336.463	156_1_Brassimet_Roots_Neg-POS_PAXs_11_p1594
213	C15H23NO6S2	[M + H]+	C15H23NO6S2	0.9999999999999999	38.497441444612534	38.497441444612534	0.0	20	0.8750587571683749	-5.5186833402470326	5.5186833402470326	0.11661317903125207		378.10400	459.357	340_1_Brassimet_Roots_Neg-POS_PAXs_14_p1759
214	C17H19NO7S	[M + H]+	C17H19NO7S	0.9999999999999999	37.89607802205477	37.89607802205477	0.0	25	0.7887619047619049	-3.482253703290731	5.34668011888888	0.7867134616712274		382.09580	346.29	174_1_Brassimet_Roots_Neg-POS_PAXs_11_p2253
215	C13H12N2O2S2	[M + H]+	C13H12N2O2S2	0.9999999999999999	37.233511202439686	37.233511202439686	0.0	31	0.8426002558122042	-4.098373019376308	4.098373019376308	1.037135715491036		293.04160	264.613	1080_1_Brassimet_Roots_Neg-POS_PAXs_7_p1000
216	C13H13N5O4	[M + H]+	C13H13N5O4	0.9999999999999999	35.839198050246516	35.839198050246516	0.0	23	0.9229242979242983	-9.357143897512145	9.357143897512145	0.8867086374350212		304.10430	303.276	1155_1_Brassimet_Roots_Neg-POS_PAXs_9_p1347
217	C23H31NO12S2	[M + H]+	C23H31NO12S2	0.9999999999999999	35.75759991005816	35.75759991005816	0.0	32	0.8615073293519566	-2.114609754299489	2.3874460836587406	0.6159721292629099		578.13640	318.033	111_1_Brassimet_Roots_Neg-POS_PAXs_10_p970
218	C6H11NO3	[M + H]+	C6H11NO3	0.9999999999999999	35.20103955841557	35.20103955841557	0.0	4	0.6235294117647058	-5.8177319750754375	5.8177319750754375	-2.5305453591375455		146.08080	104.983	476_1_Brassimet_Roots_Neg-POS_PAXs_17_p2324
219	C17H22N2O7S2	[M + H]+	C17H22N2O7S2	0.9999999999999999	34.877773056819606	34.877773056819606	0.0	37	0.84766101428178	-2.574329532275925	2.574329532275925	0.6506786204918125		431.09440	294.906	1139_1_Brassimet_Roots_Neg-POS_PAXs_9_p1443
220	C9H7NO	[M + H]+	C9H7NO	0.9999999999999999	34.87712363432631	34.87712363432631	0.0	8	0.7905539070227499	-7.5547246986704994	7.5547246986704994	1.7780595375885742		146.06030	196.593	818_1_Brassimet_Roots_Neg-POS_PAXs_23_p1050
221	C12H22N2O2	[M + H]+	C12H22N2O2	0.9999999999999999	34.4876842435978	34.4876842435978	0.0	11	0.6501516683518704	-3.7050613810206974	7.361291825733219	-0.45953979387248306		227.17530	159.679	751_1_Brassimet_Roots_Neg-POS_PAXs_22_p2655
222	C10H9N	[M + H]+	C10H9N	0.9999999999999999	34.43981146323124	34.43981146323124	0.0	17	0.922266854847465	-5.676052436661425	5.676052436661425	-3.3019093556592534		144.08030	154.502	748_1_Brassimet_Roots_Neg-POS_PAXs_22_p607
223	C16H18N2O5S	[M + H]+	C16H18N2O5S	0.9999999999999999	34.30130807552564	34.30130807552564	0.0	21	0.8618371429508414	-3.5853229579249906	3.7059514492737207	0.5151562028499845		351.10110	336.977	157_1_Brassimet_Roots_Neg-POS_PAXs_11_p1065
224	C10H9NOS	[M + H]+	C10H9NOS	0.9999999999999999	33.69273654633748	33.69273654633748	0.0	9	0.5475083056478405	-2.5381676851431068	5.4505345337125	0.7219027621005483		192.04790	297.638	1148_1_Brassimet_Roots_Neg-POS_PAXs_9_p697
225	C9H15NO4P2S	[M + H]+	C9H15NO4P2S	0.9999999999999999	33.06440678830496	33.06440678830496	0.0	15	0.9356592659719072	-4.7162377276995295	5.036206345408599	-8.373199145836754		296.02450	1021.3	543_1_Brassimet_Roots_Neg-POS_PAXs_18_p1793
226	C17H20O11	[M + H]+	C17H20O11	0.9999999999999999	32.95961047925239	32.95961047925239	0.0	16	0.8630089717046238	-0.3791652074415709	1.806118420497089	0.6534096654939848		401.10810	217.471	964_1_Brassimet_Roots_Neg-POS_PAXs_5_p1620
227	C10H6N2	[M + H]+	C10H6N2	0.9999999999999999	32.602644553327536	32.602644553327536	0.0	10	0.5534838076545634	-1.1133020432567637	1.9950164238736432	2.7431556490788234		155.06080	287.986	1120_1_Brassimet_Roots_Neg-POS_PAXs_8_p1846
228	C17H21NO7S	[M + H]+	C17H21NO7S	0.9999999999999999	31.93977573096546	31.93977573096546	0.0	22	0.8935447338618342	-4.810506252833518	4.810506252833518	0.3919070058171973		384.11130	445.653	327_1_Brassimet_Roots_Neg-POS_PAXs_14_p624
229	C12H21NO5S2	[M + H]+	C12H21NO5S2	0.9999999999999999	31.809727527188123	31.809727527188123	0.0	24	0.8858341773983502	-4.590253750947722	4.590253750947722	1.569841053808913		324.09390	46.38	716_1_Brassimet_Roots_Neg-POS_PAXs_21_p1260
230	C16H21N3O5S	[M + H]+	C16H21N3O5S	0.9999999999999999	31.67481292236402	31.67481292236402	0.0	15	0.9204952753339849	-0.5062634385267968	2.416123374999703	0.6296073603519481		368.12770	287.921	1123_1_Brassimet_Roots_Neg-POS_PAXs_8_p481
231	C14H13NO5	[M - H]-	C14H13NO5	0.9999999999999999	31.05827398410662	31.05827398410662	0.0	4	0.5617977528089888	-2.0807319886653595	2.5990402949519504	0.3792288695019531		274.07220	414.489	633_1_Brassimet_Roots_Neg-POS_PAXs_2_n129
232	C17H20N2O6S	[M + H]+	C17H20N2O6S	0.9999999999999999	30.49086362112903	30.49086362112903	0.0	24	0.78030803080308	-3.7272317127135546	4.988334593890475	0.04247552070557297		381.11150	427.9	305_1_Brassimet_Roots_Neg-POS_PAXs_14_p773
233	C16H21N5O3	[M + H]+	C16H21N5O3	0.9999999999999999	30.318456536399967	30.318456536399967	0.0	19	0.8380855827313817	-4.375805619639503	4.375805619639503	-0.3491691959359085		332.17160	219.371	974_1_Brassimet_Roots_Neg-POS_PAXs_5_p2723
234	C10H20O3	[M - H]-	C10H20O3	0.9999999999999999	30.304469264926777	30.304469264926777	0.0	3	0.6265560165975104	4.816411779825849	4.816411779825849	0.7051205021179319		187.13410	856.098	862_1_Brassimet_Roots_Neg-POS_PAXs_3_n814
235	C9H7N	[M + H]+	C9H7N	0.9999999999999999	30.23014548496588	30.23014548496588	0.0	5	0.4935822637106184	-2.503952572411044	2.503952572411044	-1.7351037100463558		130.06490	389.317	240_1_Brassimet_Roots_Neg-POS_PAXs_12_p2389
236	C18H32O11S3	[M + H]+	C18H32O11S3	0.9999999999999999	29.996703033880525	29.996703033880525	0.0	29	0.8539751216873982	-4.703940087175578	5.435958075726693	0.2853554876158069		521.11810	251.796	1045_1_Brassimet_Roots_Neg-POS_PAXs_7_p1042
237	C17H30O11S3	[M + H]+	C17H30O11S3	0.9999999999999999	29.95984758030064	29.95984758030064	0.0	20	0.9201324229257193	-2.6689677898020445	3.245222979580724	0.9835637063103596		507.10280	219.353	972_1_Brassimet_Roots_Neg-POS_PAXs_5_p1076
238	C20H41NO	[M + H]+	C20H41NO	0.9999999999999999	29.25704565343481	29.25704565343481	0.0	17	0.5307938768244929	-6.326825152816292	6.326825152816292	0.9881198305116677		312.32640	1537.254	684_1_Brassimet_Roots_Neg-POS_PAXs_20_p319
239	C9H13NO3S2	[M + H]+	C9H13NO3S2	0.9999999999999999	28.84251995365849	28.84251995365849	0.0	16	0.7587111529665009	-2.139318876645857	4.92838522368079	0.5574556373601184		248.04110	269.89	1087_1_Brassimet_Roots_Neg-POS_PAXs_8_p1822
240	C8H6O4	[M - H]-	C8H6O4	0.9999999999999999	28.795400942933888	28.795400942933888	0.0	4	0.7353827606992165	0.49554949896098177	0.6494490113476491	0.41074013429935674		165.01940	266.118	82_1_Brassimet_Roots_Neg-POS_PAXs_1_n905
241	C16H35NO3	[M + H]+	C16H35NO3	0.9999999999999999	28.39752502047621	28.39752502047621	0.0	15	0.730901722391084	-3.5904092480567567	3.5904092480567567	0.10186382097514386		290.26900	832.368	507_1_Brassimet_Roots_Neg-POS_PAXs_18_p566
242	C9H8O	[M + H]+	C9H8O	0.9999999999999999	28.02857938394063	28.02857938394063	0.0	4	0.6222943722943722	-4.833040905448827	7.957754736464414	-3.692411041374441		133.06430	284.443	1112_1_Brassimet_Roots_Neg-POS_PAXs_8_p1861
243	C9H17NO5	[M - H]-	C9H17NO5	0.9999999999999999	27.74832862350697	27.74832862350697	0.0	5	0.783068783068783	0.12770598831095814	9.762603610239653	0.9344554173367248		218.10360	111.332	914_1_Brassimet_Roots_Neg-POS_PAXs_4_n161
244	C9H9N	[M + H]+	C9H9N	0.9999999999999999	27.266833896711333	27.266833896711333	0.0	7	0.7567418822234452	-4.810506252833518	6.839808900248447	-3.601900438870838		132.08030	575.731	385_1_Brassimet_Roots_Neg-POS_PAXs_15_p1641
245	C18H32O12S3	[M + H]+	C18H32O12S3	0.9999999999999999	27.087965987262542	27.087965987262542	0.0	23	0.851143043762247	-5.9838834065029545	5.9838834065029545	0.6219990673827736		537.11320	178.626	784_1_Brassimet_Roots_Neg-POS_PAXs_22_p1181
246	CH4N6O3S3	[M - H]-	CH4N6O3S3	0.9999999999999999	26.38548504359467	26.38548504359467	0.0	8	0.6262135922330095	-6.848198570463198	6.848198570463198	-0.10099434461117333		242.94340	35.213	2_1_Brassimet_Roots_Neg-POS_PAXs_0_n151
247	C14H8O2	[M + H]+	C14H8O2	0.9999999999999999	26.061206291619115	26.061206291619115	0.0	16	0.7712075848303396	-4.183083449725807	5.122746527058838	1.4065431429428532		209.06000	663.275	430_1_Brassimet_Roots_Neg-POS_PAXs_16_p2447
248	C16H28O3	[M - H]-	C16H28O3	0.9999999999999999	25.68032453758145	25.68032453758145	0.0	6	0.4194294525828835	4.937339175490383	4.937339175490383	0.8671364723153387		267.19680	970.591	867_1_Brassimet_Roots_Neg-POS_PAXs_3_n474
249	C18H32O12S3	[M + H]+	C18H32O12S3	0.9999999999999999	25.335041756334736	25.335041756334736	0.0	18	0.8883389427836075	-1.6525507041188465	2.7958447763523777	0.24963817581995082		537.11300	100.536	380_1_Brassimet_Roots_Neg-POS_PAXs_15_p1536
250	C11H7NO	[M + H]+	C11H7NO	0.9999999999999999	25.175273243975226	25.175273243975226	0.0	7	0.9202200825309491	-5.446540486614096	5.446540486614096	-2.0010389912593607		170.05970	154.518	746_1_Brassimet_Roots_Neg-POS_PAXs_22_p1208
251	C31H65N	[M + H]+	C31H65N	0.9999999999999999	24.1984506407375	24.1984506407375	0.0	13	0.5471412343809167	2.218212656599132	3.8808752402048152	0.2706358901109818		452.51910	1417.325	578_1_Brassimet_Roots_Neg-POS_PAXs_19_p597
252	C7H12O6	[M - H]-	C7H12O6	0.9999999999999999	23.55834503049238	23.55834503049238	0.0	4	0.49731182795698914	-0.776449492544224	2.2736801675095197	0.46241938520143483		191.05620	210.444	30_1_Brassimet_Roots_Neg-POS_PAXs_0_n250
253	C10H9NO	[M + H]+	C10H9NO	0.9999999999999999	23.483053656349796	23.483053656349796	0.0	5	0.5950991831971995	0.9641478096797488	0.9714041236044085	1.9343306270784006		160.07600	870.127	515_1_Brassimet_Roots_Neg-POS_PAXs_18_p1237
254	C13H16N2O2S	[M + H]+	C13H16N2O2S	0.9999999999999999	22.562214897332677	22.562214897332677	0.0	15	0.7834001743679162	-4.360844184781493	4.670095522535283	5.185914961158984		265.10190	260.768	1071_1_Brassimet_Roots_Neg-POS_PAXs_7_p2456
255	C11H11NO4	[M - H]-	C11H11NO4	0.9999999999999999	22.47377886114677	22.47377886114677	0.0	5	0.6707897240723123	-0.8110477607281311	5.065556480440373	1.220657517739549		220.06180	260.851	69_1_Brassimet_Roots_Neg-POS_PAXs_1_n186
256	C19H34O12S3	[M + H]+	C19H34O12S3	0.9999999999999999	22.272597568133552	22.272597568133552	0.0	19	0.8660820704920823	-3.722163944443657	3.722163944443657	-0.2104411429593521		551.12840	171.011	769_1_Brassimet_Roots_Neg-POS_PAXs_22_p1898
257	C21H42N2O3	[M + H]+	C21H42N2O3	0.9999999999999999	22.062046100518735	22.062046100518735	0.0	8	0.8066641707225758	-0.969035089158205	1.6323640527836096	-0.052934747777510595		371.32680	1004.798	542_1_Brassimet_Roots_Neg-POS_PAXs_18_p930
258	C18H32O11S3	[M + H]+	C18H32O11S3	0.9999999999999999	21.77570948972494	21.77570948972494	0.0	21	0.8213235294117642	-4.4908003448768925	4.4908003448768925	0.477250476966302		521.11820	281.793	1105_1_Brassimet_Roots_Neg-POS_PAXs_8_p1005
259	C17H30O11S3	[M + H]+	C17H30O11S3	0.9999999999999999	21.11429301380429	21.11429301380429	0.0	17	0.8558008831794459	0.1390460336725344	2.583544760349653	1.377960511878258		507.10300	250.974	1040_1_Brassimet_Roots_Neg-POS_PAXs_7_p1021
260	C10H10N2O4S	[M - H]-	C10H10N2O4S	0.9999999999999999	20.663360806384464	20.663360806384464	0.0	6	0.7150537634408601	-2.0027207850925532	2.3750552487262078	4.144380132671008		253.02990	246.742	56_1_Brassimet_Roots_Neg-POS_PAXs_1_n924
261	C9H8O4	[M - H]-	C9H8O4	0.9999999999999999	20.471904457393112	20.471904457393112	0.0	3	0.7668161434977578	-4.064605999079518	4.064605999079518	0.6575028613304015		179.03510	202.321	23_1_Brassimet_Roots_Neg-POS_PAXs_0_n259
262	C7H12O2S	[M + H]+	C7H12O2S	0.9999999999999999	18.905900638647775	18.905900638647775	0.0	5	0.19735503560528989	-0.27968014966571775	4.877485322888575	-6.066455674858608		161.06210	71.762	1100_1_Brassimet_Roots_Neg-POS_PAXs_8_p1896
263	C9H8	[M + H]+	C9H8	0.9999999999999999	17.914751332240485	17.914751332240485	0.0	2	0.6666666666666666	-5.446540486614096	5.446540486614096	-2.36362036377156		117.06960	405.17	262_1_Brassimet_Roots_Neg-POS_PAXs_13_p1883
264	C9H14O4	[M - H]-	C9H14O4	0.9999999999999999	17.18408236956136	17.18408236956136	0.0	2	0.7416563658838071	-0.022934731814162987	0.022934731814162987	1.4454339235857299		185.08220	361.95	617_1_Brassimet_Roots_Neg-POS_PAXs_2_n646
265	C8H6N2	[M + H]+	C8H6N2	0.9999999999999999	17.053268436891322	17.053268436891322	0.0	5	0.5124358468219502	-3.6099504035738166	3.6099504035738166	-2.0955583776003093		131.06010	389.124	241_1_Brassimet_Roots_Neg-POS_PAXs_12_p672
266	C5H13O7P	[M - H]-	C5H13O7P	0.9999999999999999	16.13230433706135	16.13230433706135	0.0	4	0.5345501955671446	7.730396449202425	11.53729210467474	1.3349868349377776		215.03290	37.758	6_1_Brassimet_Roots_Neg-POS_PAXs_0_n148
267	C9H10O3	[M - H]-	C9H10O3	0.9999999999999999	15.852662686410309	15.852662686410309	0.0	3	0.7241379310344828	-4.984216772750882	12.570976966104078	0.4984501639202833		165.05580	172.116	922_1_Brassimet_Roots_Neg-POS_PAXs_4_n323
268	C2N4O4S	[M - H]-	C2N4O4S	0.9999999999999999	13.450852598840214	13.450852598840214	0.0	3	0.5357142857142858	-0.7163825800863775	10.377479086363302	-3.70966150637133		174.95610	33.819	925_1_Brassimet_Roots_Neg-POS_PAXs_4_n11
269	C15H20N2O6	[M - H]-	C15H20N2O6	0.9999999999999999	12.44312833661358	12.44312833661358	0.0	2	0.4614325068870523	4.2528613446296	4.2528613446296	0.43355385851469863		323.12500	66.348	899_1_Brassimet_Roots_Neg-POS_PAXs_4_n781
270	C15H20N2O10S	[M - H]-	C15H20N2O10S	0.9999999999999999	10.431982963519298	10.431982963519298	0.0	4	0.6202493159014901	3.0621582681927517	3.0621582681927517	-4.985719506930075		419.07450	1025.067	868_1_Brassimet_Roots_Neg-POS_PAXs_3_n817
271	C4H6O2S	[M + H]+	C4H6O2S	0.9999999999999999	10.144746831561255	10.144746831561255	0.0	2	0.08095238095238094	7.967203678170352	7.967203678170352	-3.5867880501809593		119.01570	55.725	934_1_Brassimet_Roots_Neg-POS_PAXs_4_p179
272	C7H6O2	[M - H]-	C7H6O2	0.9999999999999999	9.687054144056587	9.687054144056587	0.0	2	0.6701030927835051	6.889547070590247	9.39290914737316	0.8016228305777534		121.02960	266.168	81_1_Brassimet_Roots_Neg-POS_PAXs_1_n686
273	C10H21NO2	[M + H]+	C10H21NO2	0.9999999999999999	8.710959102239622	8.710959102239622	0.0	5	0.26953125000000006	2.184067708829785	7.647126741754038	0.5029421553091935		188.16460	72.985	1102_1_Brassimet_Roots_Neg-POS_PAXs_8_p613
274	C8H6O4	[M + H]+	C8H6O4	0.9999999999999999	8.25817614032845	8.25817614032845	0.0	2	0.1822429906542056	1.6700376485222972	1.6700376485222972	-1.1083038365029478		167.03370	1521.034	677_1_Brassimet_Roots_Neg-POS_PAXs_20_p2471
275	C8H6	[M + H]+	C8H6	0.9999999999999999	5.961406556711232	5.961406556711232	0.0	3	0.2064516129032258	-7.051134512986199	8.14679974846827	-5.1103850762018626		103.05370	85.752	139_1_Brassimet_Roots_Neg-POS_PAXs_10_p649
276	C9H6	[M + H]+	C9H6	0.9999999999999999	5.694839447761401	5.694839447761401	0.0	2	0.42307692307692313	14.417102786511855	14.417102786511855	4.983328896026065		115.05480	155.245	749_1_Brassimet_Roots_Neg-POS_PAXs_22_p1941
277	C11H10N2OS	[M - H]-	C11H10N2OS	0.9999999999999999	5.5899424156124295	5.5899424156124295	0.0	2	0.30147058823529416	-2.6756232451264537	2.6756232451264537	0.8869714179801154		217.04430	383.241	623_1_Brassimet_Roots_Neg-POS_PAXs_2_n241
278	C8H7N	[M + H]+	C8H7N	0.9999999999999999	4.802910987815284	4.802910987815284	0.0	3	0.8305785123966941	-6.839808900248447	6.839808900248447	-5.299443020856193		118.06450	154.497	745_1_Brassimet_Roots_Neg-POS_PAXs_22_p702
279	C9H18	[M + H]+	C9H18	0.9999999999999999	3.5	3.5	0.0	1	0.0	NaN	NaN	-3.3585199773760346		127.14770	1552.592	691_1_Brassimet_Roots_Neg-POS_PAXs_20_p1048
280	C2H2NS2	[M - H]-	C2H2NS2	0.9999999999999999	-5.214608098422191	-5.214608098422191	0.0	1	0.0	NaN	NaN	10.78500078710851		102.95670	36.719	4_1_Brassimet_Roots_Neg-POS_PAXs_0_n147
281	C21H29N5O13S2	[M - H]-	C21H29N5O13S2	0.9994974874371859	13.229637509050667	13.229637509050667	0.0	8	0.6489734601902856	-1.755946761225064	3.9379024140917913	7.472001022396475		622.11770	481.418	845_1_Brassimet_Roots_Neg-POS_PAXs_3_n990
282	C4H6O3	[M - H]-	C4H6O3	0.9994974874371859	3.5	3.5	0.0	1	0.0	NaN	NaN	-1.1640754695501654		101.02430	46.474	893_1_Brassimet_Roots_Neg-POS_PAXs_4_n1070
283	C12H24O4S	[M + H]+	C12H24O4S	0.9994974874371858	167.08571776821708	167.08571776821708	0.0	31	0.5847382431233364	-1.7870279326205334	5.387349693521236	-11.717042835794045		265.14370	243.418	1020_1_Brassimet_Roots_Neg-POS_PAXs_6_p741
284	C26H45NO5	[M + H]+	C26H45NO5	0.9994974874371858	100.61165405546691	100.61165405546691	0.0	29	0.6117117117117117	-2.723289441145212	5.043052912241622	0.9948498840388019		452.33750	1521.079	674_1_Brassimet_Roots_Neg-POS_PAXs_20_p1057
285	C24H42O8S	[M + H]+	C24H42O8S	0.9994974874371858	88.2587202375221	88.2587202375221	0.0	48	0.8809818993305235	-5.137825725540141	5.137825725540141	-0.03207233726652281		491.26730	817.413	498_1_Brassimet_Roots_Neg-POS_PAXs_18_p414
286	C17H28N4O3S	[M + H]+	C17H28N4O3S	0.9994974874371858	80.00161893124519	80.00161893124519	0.0	22	0.6262341325810998	-0.5519422957665996	4.203991776960382	21.42935820597597		369.20340	741.863	465_1_Brassimet_Roots_Neg-POS_PAXs_17_p1526
287	C4H6N3O4PS	[M + H]+	C4H6N3O4PS	0.9994974874371858	72.88237867252548	72.88237867252548	0.0	19	0.376842291059924	-0.4911863893231776	3.3954564245575707	1.1618681145669818		223.98920	33.447	834_1_Brassimet_Roots_Neg-POS_PAXs_23_p126
288	C16H31NO7	[M + H]+	C16H31NO7	0.9994974874371858	72.45539142360131	72.45539142360131	0.0	23	0.5845982142857145	-2.271173975417932	4.120416006000374	0.7744211297084891		350.21760	217.891	970_1_Brassimet_Roots_Neg-POS_PAXs_5_p4322
289	C16H18O11	[M + H]+	C16H18O11	0.9994974874371858	62.111092275055285	62.111092275055285	0.0	12	0.8996261144664943	-0.9969324841252807	0.9969324841252807	0.8064013367364963		387.09250	176.829	782_1_Brassimet_Roots_Neg-POS_PAXs_22_p973
290	C10H13N3O5S	[M + H]+	C10H13N3O5S	0.9994974874371858	61.02944364972416	61.02944364972416	0.0	32	0.8288942695722357	-3.684301773386945	4.172313626342249	4.276906964988134		288.06610	55.619	958_1_Brassimet_Roots_Neg-POS_PAXs_5_p2303
291	C10H10N3P	[M + H]+	C10H10N3P	0.9994974874371858	56.5816583481478	56.5816583481478	0.0	20	0.34810756972111556	-5.341767910059305	6.157966663868168	-15.732229293772065		204.06530	405.079	263_1_Brassimet_Roots_Neg-POS_PAXs_13_p2261
292	C23H34N2O12S3	[M + H]+	C23H34N2O12S3	0.9994974874371858	56.48780054569811	56.48780054569811	0.0	38	0.8397197284869719	-0.9499616534745037	2.0095816653138945	0.37634631656988177		627.13490	329.826	143_1_Brassimet_Roots_Neg-POS_PAXs_10_p1124
293	C15H18N2O5S2	[M + H]+	C15H18N2O5S2	0.9994974874371858	51.024183256818446	51.024183256818446	0.0	23	0.8749304008908689	-3.0382403097023207	3.0382403097023207	0.5655808866716274		371.07320	608.802	401_1_Brassimet_Roots_Neg-POS_PAXs_16_p1735
294	C20H17N3O2	[M + H]+	C20H17N3O2	0.9994974874371858	48.319280131747796	48.319280131747796	0.0	21	0.7359063972040724	0.44187430104832176	1.7332685882396175	-0.16028241943546048		332.13930	871.112	518_1_Brassimet_Roots_Neg-POS_PAXs_18_p2795
295	C18H24N2O8	[M + H]+	C18H24N2O8	0.9994974874371858	43.65279987854404	43.65279987854404	0.0	17	0.8646088794926002	-4.810506252833518	4.810506252833518	0.9009444523331679		397.16090	414.256	287_1_Brassimet_Roots_Neg-POS_PAXs_13_p489
296	C23H38O9	[M + K]+	C23H38O9	0.9994974874371858	38.68830597415486	38.68830597415486	0.0	16	0.7874890382928971	-0.9980052208683212	2.8734880442124027	0.11886997230780345		497.21480	714.23	455_1_Brassimet_Roots_Neg-POS_PAXs_17_p1765
297	C18H35NO12	[M + H]+	C18H35NO12	0.9994974874371858	38.609859687093085	38.609859687093085	0.0	16	0.7380620425235274	-1.7778911583202976	2.4585096019076857	0.21384314032394072		458.22330	138.769	718_1_Brassimet_Roots_Neg-POS_PAXs_21_p806
298	C17H20N2O6S	[M - H]-	C17H20N2O6S	0.9994974874371858	37.356181799020554	37.356181799020554	0.0	15	0.7416004239533652	0.877961770848269	3.8222752306672274	0.44603899770319383		379.09710	383.369	624_1_Brassimet_Roots_Neg-POS_PAXs_2_n275
299	C13H15NO5	[M + H]+	C13H15NO5	0.9994974874371858	36.7204339863449	36.7204339863449	0.0	15	0.8847425098624587	-4.9589462260817605	5.753119902957472	1.506816388985844		266.10270	258.479	1063_1_Brassimet_Roots_Neg-POS_PAXs_7_p1346
300	C22H20N4O2	[M + H]+	C22H20N4O2	0.9994974874371858	32.10404189046284	32.10404189046284	0.0	21	0.7895567835795647	-1.0139324022551195	3.01283572301217	-0.8101821029090381		373.16560	764.373	481_1_Brassimet_Roots_Neg-POS_PAXs_17_p2340
301	C14H24O6	[M - H]-	C14H24O6	0.9994974874371858	10.806038756483122	10.806038756483122	0.0	3	0.3947368421052631	2.682459043167598	12.304869133428571	0.3063348771127546		287.15010	254.109	66_1_Brassimet_Roots_Neg-POS_PAXs_1_n842
302	C8H7NO	[M + H]+	C8H7NO	0.9994974874371858	8.377713977077331	8.377713977077331	0.0	2	0.14229249011857706	8.154875007629219	8.154875007629219	0.4453518196048573		134.06010	105.087	475_1_Brassimet_Roots_Neg-POS_PAXs_17_p1904
303	C24H32N2O15	[M + H]+	C24H32N2O15	0.9989949748743718	111.1122641663162	111.1122641663162	0.0	52	0.9413798522709418	-0.7394059753147798	1.0866862557471477	0.4331792164775288		589.18780	216.987	965_1_Brassimet_Roots_Neg-POS_PAXs_5_p191
304	C26H31N3O5	[M + H]+	C26H31N3O5	0.9989949748743718	54.07847792645813	54.07847792645813	0.0	36	0.7961326887814638	-2.265435353924712	2.690786815466784	0.541479093319427		466.23390	264.973	1083_1_Brassimet_Roots_Neg-POS_PAXs_7_p2734
305	C16H36N3O3	[M + H]+	C16H36N3O3	0.9989949748743718	46.57289777957134	46.57289777957134	0.0	18	0.6627651792245794	1.4828299621360475	6.458943216896855	4.561876212815711		319.28440	1366.989	567_1_Brassimet_Roots_Neg-POS_PAXs_19_p465
306	C11H23NO6S2	[M + H]+	C11H23NO6S2	0.9989949748743718	36.48045297661105	36.48045297661105	0.0	19	0.9284827800186162	-4.259050726901653	5.097976249608692	0.7394389694256294		330.10420	235.747	1010_1_Brassimet_Roots_Neg-POS_PAXs_6_p2519
